bus;Pg;Qg;Qmax;Qmin;Vg;mBase;status;Pmax;Pmin;c2;c1;c0
70;0.0;0.0;0.0;0.0;1.0158755;100.0;0;23.0;0.0;0.0;24.566193;0.0
85;0.0;0.0;0.0;0.0;0.999999;100.0;0;6.68;0.0;0.0;32.544217;0.0
86;0.0;0.0;0.0;0.0;1.022224;100.0;0;9.2;0.0;0.0;21.679417999999995;0.0
102;23.0;6.0;21.0;-9.0;1.0158755;100.0;1;46.0;0.0;0.0;43.393878;0.0
122;6.0;1.5;5.0;-2.0;1.0158755;100.0;1;12.0;0.0;0.0;42.830882;0.0
124;0.0;0.0;0.0;0.0;1.022224;100.0;0;9.0;0.0;0.0;42.424724999999995;0.0
125;13.0;0.0;0.0;0.0;1.0158755;100.0;1;26.0;0.0;0.0;28.272820000000003;0.0
125;6.0;0.0;0.0;0.0;1.0158755;100.0;1;12.0;0.0;0.0;42.460903;0.0
132;8.5;0.0;3.0;-3.0;1.000001;100.0;1;17.0;0.0;0.0;129.74989;0.0
132;0.0;0.8;1.0;-1.0;1.000001;100.0;0;4.0;0.0;0.0;38.262547;0.0
132;0.0;0.8;3.0;-3.0;1.000001;100.0;0;14.000000000000002;0.0;0.0;34.213206;0.0
132;0.0;0.8;3.0;-3.0;1.000001;100.0;0;14.000000000000002;0.0;0.0;22.985309;0.0
137;0.0;-0.2;0.8;-0.8;1.015872;100.0;0;18.0;0.0;0.0;129.405681;0.0
137;9.0;0.0;0.8;-0.8;1.015872;100.0;1;18.0;0.0;0.0;36.334698;0.0
155;0.0;0.4699999999999999;1.76;-1.76;1.0000025;100.0;0;5.3;0.0;0.0;25.436639;0.0
158;8.95;-1.5;10.0;-13.0;0.9444445;100.0;1;17.9;0.0;0.0;35.318814;0.0
158;8.95;-1.5;10.0;-13.0;0.9444445;100.0;1;17.9;0.0;0.0;94.856054;0.0
176;0.0;0.78;10.0;-4.0;1.0;100.0;0;30.0;0.0;0.0;112.50893500000001;0.0
187;0.0;1.92;8.0;-8.0;1.0000025;100.0;0;11.0;0.0;0.0;41.816967;0.0
187;0.0;1.91;2.0;-2.0;1.0000025;100.0;0;11.0;0.0;0.0;39.577782;0.0
190;0.0;-0.37;14.000000000000002;-14.000000000000002;0.9444445;100.0;0;30.0;0.0;0.0;35.074195;0.0
192;11.75;0.0;0.0;0.0;1.0000025;100.0;1;23.5;0.0;0.0;121.06700199999999;0.0
194;7.5;0.95;1.0;0.9000000000000001;1.0000025;100.0;1;15.0;0.0;0.0;29.040562;0.0
194;7.5;0.95;1.0;0.9000000000000001;1.0000025;100.0;1;15.0;0.0;0.0;28.319622;0.0
217;0.0;0.0;0.0;0.0;1.022224;100.0;0;11.94;0.0;0.0;53.375829;0.0
224;0.0;0.79;2.0;0.0;1.0;100.0;0;6.0;0.0;0.0;43.804258;0.0
227;0.0;0.0;0.0;0.0;1.0079355;100.0;0;7.5;0.0;0.0;18.429469;0.0
236;0.0;0.0;0.0;0.0;1.000001;100.0;0;33.5;0.0;0.0;40.720694;0.0
236;0.0;0.0;0.0;0.0;1.000001;100.0;0;24.3;0.0;0.0;62.366023;0.0
238;0.0;0.0;0.0;0.0;1.022224;100.0;0;8.0;0.0;0.0;105.750649;0.0
238;18.0;0.0;0.0;0.0;1.022224;100.0;1;36.0;0.0;0.0;25.509795;0.0
246;0.0;0.0;2.0;0.0;0.999999;100.0;0;1.0;0.0;0.0;119.78115299999999;0.0
246;0.0;-0.31;10.0;-10.0;0.999999;100.0;0;31.0;0.0;0.0;105.846763;0.0
246;0.0;-0.31;10.0;-10.0;0.999999;100.0;0;31.0;0.0;0.0;34.198164;0.0
246;0.0;-0.31;10.0;-10.0;0.999999;100.0;0;31.0;0.0;0.0;29.720127;0.0
256;13.0;0.0;10.0;-10.0;1.0000025;100.0;1;26.0;0.0;0.0;32.320585;0.0
256;13.0;0.0;10.0;-10.0;1.0000025;100.0;1;26.0;0.0;0.0;105.326679;0.0
258;15.0;0.95;1.0;0.9000000000000001;1.000001;100.0;1;30.0;0.0;0.0;47.168862;0.0
261;0.0;1.78;4.0;-4.0;1.0000025;100.0;0;8.0;0.0;0.0;11.147421;0.0
269;0.0;0.0;0.0;0.0;1.0000025;100.0;0;12.6;0.0;0.0;40.203379;0.0
282;0.0;-0.32;6.1;-6.2;0.999999;100.0;0;11.6;0.0;0.0;26.475949;0.0
295;0.0;0.0;0.0;0.0;0.9888895;100.0;0;25.3;0.0;0.0;44.895622;0.0
296;6.0;0.0;0.0;0.0;1.0158755;100.0;1;12.0;0.0;0.0;32.682197;0.0
305;0.0;-6.559999999999999;9.0;-9.0;0.999999;100.0;0;15.0;0.0;0.0;43.201271999999996;0.0
312;12.9;0.0;0.0;0.0;1.000001;100.0;1;25.8;0.0;0.0;99.18535300000002;0.0
312;24.8;0.0;0.0;0.0;1.000001;100.0;1;49.6;0.0;0.0;44.709576;0.0
317;0.0;0.0;0.0;0.0;1.0000025;100.0;0;0.0;-7.000000000000001;0.0;0.0;0.0
317;0.0;0.0;0.0;0.0;1.0000025;100.0;0;0.0;-7.000000000000001;0.0;0.0;0.0
319;0.0;0.1;0.1;-0.1;1.0000025;100.0;0;10.8;0.0;0.0;107.154842;0.0
325;0.0;-0.29;4.0;-4.0;0.999999;100.0;0;11.0;0.0;0.0;22.126707999999997;0.0
332;0.0;1.22;13.0;-9.0;1.015872;100.0;0;25.0;0.0;0.0;110.200206;0.0
333;0.0;4.72;13.0;-9.0;1.0233335;100.0;0;25.0;0.0;0.0;21.028680999999995;0.0
336;6.5;-0.5;5.0;-6.0;1.0000025;100.0;1;13.0;0.0;0.0;49.214731;0.0
338;0.0;1.7399999999999998;10.0;-10.0;1.0000025;100.0;0;21.0;0.0;0.0;103.226922;0.0
338;0.0;0.1;0.1;-0.1;1.0000025;100.0;0;2.0;0.0;0.0;114.113676;0.0
345;0.0;0.0;0.0;0.0;1.027779;100.0;0;2.3;0.0;0.0;111.85616;0.0
345;0.0;0.0;0.0;0.0;1.027779;100.0;0;19.5;0.0;0.0;100.708099;0.0
348;0.0;0.0;0.0;0.0;1.022222;100.0;0;22.0;0.0;0.0;112.64863;0.0
357;0.0;0.0;0.0;0.0;1.0158755;100.0;0;12.0;0.0;0.0;15.902368;0.0
357;0.0;0.0;0.0;0.0;1.0158755;100.0;0;12.0;0.0;0.0;52.157163;0.0
364;65.0;16.5;59.0;-26.0;1.046665;100.0;1;130.0;0.0;0.0;33.281249;0.0
391;0.0;0.0;0.0;0.0;1.0000025;100.0;0;2.7;0.0;0.0;107.373446;0.0
409;0.0;1.09;5.0;-5.0;1.015872;100.0;0;18.0;0.0;0.0;41.380567;0.0
411;0.0;0.0;0.0;0.0;1.022224;100.0;0;10.0;0.0;0.0;21.429155;0.0
411;0.0;0.0;0.0;0.0;1.022224;100.0;0;11.5;0.0;0.0;33.641328;0.0
431;0.0;0.0;0.0;0.0;1.0000025;100.0;0;12.0;0.0;0.0;21.065015;0.0
440;0.0;1.25;10.96;-11.99;1.0000025;100.0;0;34.25;0.0;0.0;28.884585;0.0
447;12.5;-0.5;8.0;-9.0;1.015872;100.0;1;25.0;0.0;0.0;29.611076000000004;0.0
462;0.0;0.0;0.0;0.0;1.0079355;100.0;0;2.4;0.0;0.0;97.038261;0.0
462;0.0;0.0;0.0;0.0;1.0079355;100.0;0;16.0;0.0;0.0;41.423739999999995;0.0
464;14.000000000000002;1.5;6.0;-3.0;0.98822;100.0;1;27.0;1.0;0.0;15.214475;0.0
464;14.000000000000002;1.5;6.0;-3.0;0.98822;100.0;1;27.0;1.0;0.0;34.270388;0.0
466;0.0;0.0;19.0;-10.0;1.0079355;100.0;0;48.0;1.0;0.0;35.720652;0.0
470;0.0;-0.68;6.0;-6.0;0.999999;100.0;0;10.0;0.0;0.0;47.404552;0.0
470;0.0;-2.11;5.4;-5.4;0.999999;100.0;0;9.0;0.0;0.0;29.607197;0.0
479;0.0;-0.24;17.0;-16.0;0.999999;100.0;0;27.0;0.0;0.0;34.430596;0.0
479;0.0;-0.24;17.0;-16.0;0.999999;100.0;0;27.0;0.0;0.0;16.73343;0.0
479;0.0;-0.24;17.0;-16.0;0.999999;100.0;0;27.0;0.0;0.0;115.624427;0.0
491;0.0;-2.0;8.0;-17.0;1.033334;100.0;0;23.4;0.0;0.0;105.340402;0.0
508;0.0;1.77;2.0;-2.0;0.999999;100.0;0;4.0;0.0;0.0;40.11138;0.0
519;0.0;0.0;0.0;0.0;1.015874;100.0;0;10.0;0.0;0.0;125.429814;0.0
520;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;12.846056;0.0
530;4.0;0.0;4.8;-4.8;0.999999;100.0;1;8.0;0.0;0.0;21.485381000000004;0.0
530;4.0;0.0;4.8;-4.8;0.999999;100.0;1;8.0;0.0;0.0;15.025122;0.0
530;4.0;0.0;4.8;-4.8;0.999999;100.0;1;8.0;0.0;0.0;30.402417;0.0
537;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;45.537009;0.0
537;12.0;0.0;0.0;0.0;1.022224;100.0;1;24.0;0.0;0.0;106.14463900000001;0.0
546;4.5;1.95;2.0;1.9;1.0000025;100.0;1;9.0;0.0;0.0;47.74085800000001;0.0
548;0.0;1.04;2.0;0.0;1.0000025;100.0;0;12.0;0.0;0.0;34.382454;0.0
570;0.0;0.0;0.0;0.0;1.0158755;100.0;0;12.0;0.0;0.0;34.28607;0.0
570;0.0;0.0;0.0;0.0;1.0158755;100.0;0;30.0;0.0;0.0;118.753632;0.0
570;0.0;0.0;0.0;0.0;1.0158755;100.0;0;11.5;0.0;0.0;49.144417;0.0
583;8.0;1.5;7.000000000000001;-4.0;1.0000005;100.0;1;16.0;0.0;0.0;95.051989;0.0
585;0.0;0.0;0.0;0.0;1.0158755;100.0;0;9.0;0.0;0.0;34.320952;0.0
586;0.0;4.82;5.7;-5.7;0.999999;100.0;0;9.5;0.0;0.0;39.421884;0.0
589;0.0;0.1;0.1;-0.1;1.000001;100.0;0;1.0;0.0;0.0;97.588389;0.0
593;0.0;1.09;10.0;-10.0;1.0000025;100.0;0;21.0;0.0;0.0;116.298354;0.0
600;0.0;0.79;1.0;-1.0;1.015872;100.0;0;6.1;0.0;0.0;110.05041999999999;0.0
610;22.5;0.0;45.0;-45.0;0.975;100.0;1;45.0;0.0;0.0;33.665482;0.0
610;0.0;-0.45000000000000007;45.0;-45.0;0.975;100.0;0;45.0;0.0;0.0;50.42896399999999;0.0
612;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;42.844648;0.0
612;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;44.66468;0.0
612;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;37.314561;0.0
613;0.0;0.0;0.0;0.0;1.0000005;100.0;0;35.0;0.0;0.0;37.4249;0.0
613;0.0;0.0;0.0;0.0;1.0000005;100.0;0;11.5;0.0;0.0;107.47668600000002;0.0
624;0.0;0.0;8.3;-8.3;1.0111115;100.0;1;8.3;-8.3;0.0;112.031232;0.0
633;0.0;-2.55;4.0;-4.0;0.999999;100.0;0;7.3;0.0;0.0;23.394023999999998;0.0
636;0.0;0.25;7.000000000000001;0.0;1.015872;100.0;0;15.0;0.0;0.0;30.417268;0.0
636;7.5;3.5000000000000004;7.000000000000001;0.0;1.015872;100.0;1;15.0;0.0;0.0;31.530774;0.0
646;119.5;2.5;80.0;-75.0;1.078945;100.0;1;239.0;0.0;0.0;19.789937;0.0
657;0.0;0.51;7.000000000000001;0.0;1.0000025;100.0;0;7.000000000000001;0.0;0.0;34.642733;0.0
675;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;37.248529;0.0
675;6.0;0.0;0.0;0.0;1.022224;100.0;1;12.0;0.0;0.0;111.815061;0.0
676;0.0;0.0;0.0;0.0;1.027779;100.0;0;7.5;0.0;0.0;47.672977;0.0
676;0.0;0.0;0.0;0.0;1.027779;100.0;0;24.0;0.0;0.0;126.982832;0.0
684;0.0;0.0;0.0;0.0;1.0218635;100.0;0;6.6000000000000005;0.0;0.0;31.150494;0.0
685;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;31.341177;0.0
689;4.5;0.5;6.0;-5.0;0.9444445;100.0;1;9.0;0.0;0.0;22.658011;0.0
689;4.5;0.5;6.0;-5.0;0.9444445;100.0;1;9.0;0.0;0.0;105.745883;0.0
689;0.0;1.22;8.0;-5.0;0.9444445;100.0;0;11.0;0.0;0.0;43.889667;0.0
689;5.5;1.5;8.0;-5.0;0.9444445;100.0;1;11.0;0.0;0.0;116.415985;0.0
700;0.0;0.0;0.0;0.0;1.022222;100.0;0;32.35;0.0;0.0;47.729573;0.0
700;0.0;0.0;0.0;0.0;1.022222;100.0;0;12.0;0.0;0.0;54.351772000000004;0.0
700;0.0;0.0;0.0;0.0;1.022222;100.0;0;21.0;0.0;0.0;17.527648;0.0
704;18.5;-1.0;15.0;-17.0;0.975;100.0;1;37.0;0.0;0.0;49.460931;0.0
704;18.5;-1.0;15.0;-17.0;0.975;100.0;1;37.0;0.0;0.0;53.399727000000006;0.0
703;18.5;0.0;15.0;-15.0;0.975;100.0;1;37.0;0.0;0.0;22.369194000000004;0.0
703;18.5;0.0;15.0;-15.0;0.975;100.0;1;37.0;0.0;0.0;25.996049;0.0
702;18.5;-1.0;15.0;-17.0;0.975;100.0;1;37.0;0.0;0.0;42.670952;0.0
702;18.5;-1.0;15.0;-17.0;0.975;100.0;1;37.0;0.0;0.0;36.871201;0.0
710;0.0;2.0;2.0;-2.0;0.9444445;100.0;0;4.0;0.0;0.0;108.579564;0.0
710;0.0;2.16;2.5;-2.5;0.9444445;100.0;0;4.0;0.0;0.0;49.576855;0.0
710;2.85;0.0;3.0;-3.0;0.9444445;100.0;1;5.7;0.0;0.0;21.550068999999997;0.0
710;0.0;0.5;6.0;-5.0;0.9444445;100.0;0;8.5;0.0;0.0;33.795537;0.0
737;0.0;0.0;0.0;0.0;1.022224;100.0;0;19.5;0.0;0.0;108.559824;0.0
738;19.5;0.0;18.0;-18.0;0.999999;100.0;1;39.0;0.0;0.0;123.215905;0.0
739;5.75;0.0;0.0;0.0;1.0158755;100.0;1;11.5;0.0;0.0;110.716487;0.0
739;16.0;0.0;0.0;0.0;1.0158755;100.0;1;32.0;0.0;0.0;43.225307;0.0
741;0.0;0.0;0.0;0.0;1.000001;100.0;0;12.0;0.0;0.0;32.888565;0.0
741;0.0;0.0;0.0;0.0;1.000001;100.0;0;32.0;0.0;0.0;23.351446999999997;0.0
742;0.0;0.1;0.1;-0.1;1.0000025;100.0;0;5.0;0.0;0.0;34.291115;0.0
749;0.0;3.42;3.9699999999999998;-3.7000000000000006;0.999999;100.0;0;6.7;0.0;0.0;111.264681;0.0
749;0.0;2.98;3.54;-3.0;0.999999;100.0;0;5.6;0.0;0.0;41.478238000000005;0.0
750;13.3;0.0;15.0;-15.0;0.999999;100.0;1;26.6;0.0;0.0;49.95576;0.0
751;4.0;0.0;2.0;-2.0;1.022224;100.0;1;7.000000000000001;1.0;0.0;40.397864;0.0
756;0.0;-0.31;3.0;-3.0;0.999999;100.0;0;5.0;-5.0;0.0;28.479741;0.0
763;0.0;0.84;8.0;-8.0;0.9888895;100.0;0;23.5;0.0;0.0;109.477258;0.0
765;0.0;0.0;0.0;0.0;0.999999;100.0;0;6.0;0.0;0.0;101.034318;0.0
766;0.0;0.0;0.0;0.0;0.999999;100.0;0;6.0;0.0;0.0;38.116001;0.0
765;18.75;1.79;10.0;-6.419999999999999;0.999999;100.0;1;37.5;0.0;0.0;113.700924;0.0
766;18.75;2.0;10.0;-6.0;0.999999;100.0;1;37.5;0.0;0.0;38.090042;0.0
767;0.0;0.06;0.06;-0.06;0.825;100.0;0;0.6;0.0;0.0;116.10319;0.0
767;0.0;1.8900000000000001;2.61;-2.61;0.825;100.0;0;26.1;0.0;0.0;30.049675;0.0
767;0.0;0.16;0.16;-0.16;0.825;100.0;0;1.6;0.0;0.0;91.065151;0.0
767;0.0;0.11;0.11;-0.11;0.825;100.0;0;1.1;0.0;0.0;113.340308;0.0
771;0.0;0.0;0.0;0.0;1.0158755;100.0;0;37.5;0.0;0.0;39.447435;0.0
771;17.0;0.0;0.0;0.0;1.0158755;100.0;1;34.0;0.0;0.0;31.460049000000005;0.0
791;0.0;-0.4699999999999999;26.0;-26.0;0.975;100.0;0;8.0;0.0;0.0;108.209898;0.0
791;0.0;-0.4699999999999999;26.0;-26.0;0.975;100.0;0;15.0;0.0;0.0;14.100324;0.0
792;0.0;-0.4699999999999999;26.0;-26.0;0.975;100.0;0;19.0;0.0;0.0;33.687083;0.0
806;15.5;-1.0;15.0;-17.0;0.975;100.0;1;31.0;0.0;0.0;117.028476;0.0
806;15.5;-1.0;15.0;-17.0;0.975;100.0;1;31.0;0.0;0.0;51.973804;0.0
807;15.5;-1.0;15.0;-17.0;0.975;100.0;1;31.0;0.0;0.0;56.87314000000001;0.0
807;15.5;-1.0;15.0;-17.0;0.975;100.0;1;31.0;0.0;0.0;15.666793;0.0
808;15.5;-1.0;15.0;-17.0;0.975;100.0;1;31.0;0.0;0.0;32.564503;0.0
808;15.5;-1.0;15.0;-17.0;0.975;100.0;1;31.0;0.0;0.0;95.867748;0.0
812;20.4;0.0;0.0;0.0;1.0000025;100.0;1;40.8;0.0;0.0;35.015386;0.0
820;16.5;-1.5;6.0;-9.0;1.015872;100.0;1;32.0;1.0;0.0;36.300428;0.0
820;0.0;0.0;6.0;-9.0;1.015872;100.0;0;32.0;1.0;0.0;99.83271;0.0
821;16.5;-1.5;6.0;-9.0;1.015872;100.0;1;32.0;1.0;0.0;35.391841;0.0
821;16.5;-1.5;6.0;-9.0;1.015872;100.0;1;32.0;1.0;0.0;97.701407;0.0
821;16.5;-1.5;6.0;-9.0;1.015872;100.0;1;32.0;1.0;0.0;29.477873;0.0
821;16.5;-1.5;6.0;-9.0;1.015872;100.0;1;32.0;1.0;0.0;29.478832;0.0
831;0.0;1.01;3.0;-3.0;1.0000025;100.0;0;13.0;0.0;0.0;38.474634;0.0
831;0.0;3.0;3.0;-3.0;1.0000025;100.0;0;7.000000000000001;0.0;0.0;38.431478;0.0
834;0.0;0.0;0.0;0.0;1.022222;100.0;0;2.4;0.0;0.0;117.338369;0.0
835;13.5;0.0;10.0;-10.0;1.0000025;100.0;1;27.0;0.0;0.0;12.61904;0.0
836;0.0;-0.45999999999999996;10.0;-10.0;0.9444445;100.0;0;20.0;0.0;0.0;113.186506;0.0
838;0.0;1.03;3.1400000000000006;-3.4300000000000006;1.0000025;100.0;0;9.8;0.0;0.0;113.39383400000001;0.0
838;0.0;0.9899999999999999;1.0;0.0;1.0000025;100.0;0;5.0;0.0;0.0;120.711325;0.0
841;7.5;2.95;3.0;2.9;1.0000025;100.0;1;15.0;0.0;0.0;39.629677;0.0
843;0.0;1.6;7.5;-7.5;1.0000025;100.0;0;19.0;0.0;0.0;121.5088;0.0
843;0.0;1.6;7.5;-7.5;1.0000025;100.0;0;15.0;0.0;0.0;34.19172;0.0
862;0.0;0.0;1.0;0.9000000000000001;1.0000025;100.0;0;12.0;0.0;0.0;20.203298;0.0
862;0.0;0.89;1.0;0.0;1.0000025;100.0;0;12.0;0.0;0.0;27.901409999999995;0.0
869;7.000000000000001;0.0;7.000000000000001;-7.000000000000001;1.0000025;100.0;1;14.000000000000002;0.0;0.0;46.094642;0.0
870;7.000000000000001;0.0;7.000000000000001;-7.000000000000001;1.0000025;100.0;1;14.000000000000002;0.0;0.0;36.334139;0.0
890;0.0;1.68;6.0;-6.0;1.0000025;100.0;0;10.0;0.0;0.0;36.775339;0.0
890;0.0;1.68;3.0;-3.0;1.0000025;100.0;0;12.0;0.0;0.0;26.203011;0.0
894;0.0;0.4699999999999999;5.0;-5.0;0.975;100.0;0;13.0;0.0;0.0;123.167839;0.0
894;0.0;0.4699999999999999;5.0;-5.0;0.975;100.0;0;13.0;0.0;0.0;24.591146;0.0
894;0.0;0.4699999999999999;5.0;-5.0;0.975;100.0;0;13.0;0.0;0.0;45.582435;0.0
894;0.0;0.4699999999999999;5.0;-5.0;0.975;100.0;0;13.0;0.0;0.0;98.254207;0.0
912;0.0;0.0;0.0;0.0;1.027779;100.0;0;14.000000000000002;0.0;0.0;37.292378;0.0
945;4.05;0.0;0.0;0.0;1.0000025;100.0;1;8.1;0.0;0.0;104.306703;0.0
949;0.0;0.1;0.1;-0.1;1.000001;100.0;0;2.0;0.0;0.0;122.957279;0.0
970;25.0;9.0;27.0;-9.0;0.975;100.0;1;50.0;0.0;0.0;34.235539;0.0
972;0.0;0.0;0.0;0.0;1.022224;100.0;0;18.0;0.0;0.0;37.657372;0.0
978;4.0;0.0;5.0;-5.0;0.999999;100.0;1;8.0;0.0;0.0;13.563691;0.0
978;4.0;0.0;5.0;-5.0;0.999999;100.0;1;8.0;0.0;0.0;111.080953;0.0
988;0.0;3.09;22.0;-10.0;1.027779;100.0;0;49.0;0.0;0.0;102.530629;0.0
988;0.0;3.09;7.000000000000001;-3.0;1.027779;100.0;0;15.0;0.0;0.0;32.899592;0.0
988;0.0;3.09;22.0;-10.0;1.027779;100.0;0;49.0;0.0;0.0;36.810959;0.0
990;0.0;0.0;0.0;0.0;0.984126;100.0;0;22.0;0.0;0.0;102.738827;0.0
992;0.0;1.0;1.0;-1.0;1.022224;100.0;0;4.0;0.0;0.0;120.49572499999998;0.0
1014;1.5;0.95;1.0;0.9000000000000001;1.000001;100.0;1;3.0;0.0;0.0;105.576543;0.0
1014;0.0;1.0;1.0;0.0;1.000001;100.0;0;3.0;0.0;0.0;113.884377;0.0
1018;3.6000000000000005;0.0;4.0;-4.0;1.001649;100.0;1;7.200000000000001;0.0;0.0;60.482135;0.0
1030;0.0;0.0;0.0;0.0;1.022224;100.0;0;20.0;0.0;0.0;102.37942;0.0
1053;0.0;-0.27;12.0;-10.0;0.999999;100.0;0;20.0;0.0;0.0;21.228426;0.0
1055;6.9;0.0;0.0;0.0;1.015872;100.0;1;13.8;0.0;0.0;39.173689;0.0
1055;0.0;0.0;0.0;0.0;1.015872;100.0;0;1.2;0.0;0.0;109.230452;0.0
1062;9.4;1.5;6.0;-3.0;1.022222;100.0;1;11.8;7.000000000000001;0.0;39.88534;0.0
1063;0.0;0.0;0.0;0.0;1.022224;100.0;0;8.0;0.0;0.0;27.997249;0.0
1070;0.0;0.0;0.0;0.0;0.9682545;100.0;0;12.0;0.0;0.0;42.342952999999994;0.0
1071;6.0;1.95;2.0;1.9;1.0000025;100.0;1;12.0;0.0;0.0;34.656893;0.0
1075;0.0;0.0;0.0;0.0;1.0158755;100.0;0;8.0;0.0;0.0;31.582971;0.0
1113;16.0;0.0;6.0;-6.0;0.975;100.0;1;18.0;14.000000000000002;0.0;106.95775499999999;0.0
1113;6.5;0.0;3.0;-3.0;0.975;100.0;1;8.0;5.0;0.0;7.436617999999999;0.0
1113;6.5;0.0;3.0;-3.0;0.975;100.0;1;8.0;5.0;0.0;101.71502000000001;0.0
1113;6.5;0.0;3.0;-3.0;0.975;100.0;1;8.0;5.0;0.0;45.09007799999999;0.0
1115;9.0;0.0;10.0;-10.0;1.001754;100.0;1;18.0;0.0;0.0;113.10090899999999;0.0
1115;9.0;0.0;10.0;-10.0;1.001754;100.0;1;18.0;0.0;0.0;52.204683;0.0
1130;0.0;0.1;0.1;-0.1;1.0000025;100.0;0;7.000000000000001;0.0;0.0;101.693791;0.0
1133;0.0;0.0;0.0;0.0;1.022224;100.0;0;12.0;0.0;0.0;36.911136;0.0
1140;0.0;0.0;0.0;0.0;1.0000025;100.0;0;12.0;0.0;0.0;48.50677399999999;0.0
1152;0.0;0.0;0.0;0.0;1.022224;100.0;0;6.0;0.0;0.0;40.327036;0.0
1152;0.0;0.0;0.0;0.0;1.022224;100.0;0;8.0;0.0;0.0;22.507609;0.0
1215;31.0;0.0;40.0;-40.0;1.04542;100.0;1;62.0;0.0;0.0;21.561117;0.0
1216;20.7;0.415;12.42;-11.59;1.044445;100.0;1;41.4;0.0;0.0;39.818261;0.0
1226;0.0;0.0;0.0;0.0;1.027779;100.0;0;11.2;0.0;0.0;25.548349;0.0
1251;0.0;-0.35;20.0;-10.0;0.825;100.0;0;45.0;0.0;0.0;44.890898;0.0
1251;0.0;-0.35;20.0;-10.0;0.825;100.0;0;45.0;0.0;0.0;38.127483;0.0
1261;0.0;0.0;0.0;0.0;1.0079355;100.0;0;30.0;0.0;0.0;33.950753;0.0
1263;12.0;0.0;0.0;0.0;1.0158755;100.0;1;24.0;0.0;0.0;105.520038;0.0
1264;12.0;0.0;0.0;0.0;1.0158755;100.0;1;24.0;0.0;0.0;16.745572;0.0
1268;0.0;0.0;0.0;0.0;1.015872;100.0;0;4.6;0.0;0.0;97.60496;0.0
1282;0.0;0.0;0.0;0.0;1.033333;100.0;0;28.999999999999996;0.0;0.0;100.410679;0.0
1282;0.0;0.0;0.0;0.0;1.033333;100.0;0;14.3;0.0;0.0;14.370263999999999;0.0
1291;0.0;0.35;0.35;-0.35;1.0000025;100.0;0;1.06;0.0;0.0;121.335249;0.0
1291;0.0;1.6399999999999997;2.6;-2.8;1.0000025;100.0;0;8.0;0.0;0.0;113.098831;0.0
1291;4.0;-0.1;2.6;-2.8;1.0000025;100.0;1;8.0;0.0;0.0;34.497461;0.0
1308;0.0;0.1;0.1;-0.1;0.975;100.0;0;4.0;0.0;0.0;105.030861;0.0
