bus;Pg;Qg;Qmax;Qmin;Vg;mBase;status;Pmax;Pmin;c2;c1;c0
126;7.400000000000001;0.0;5.6;-5.6;1.0;100.0;1;11.87;2.93;0.0;18.58;-3.989
126;7.400000000000001;0.0;5.6;-5.6;1.0;100.0;1;11.87;2.93;0.0;16.08;-3.452
128;9.6;2.335;8.4;-3.73;1.0;100.0;1;11.2;8.0;0.0;0.0029410000000000005;0.0
128;9.6;2.335;8.4;-3.73;1.0;100.0;1;11.2;8.0;0.0;0.0029410000000000005;0.0
128;9.6;2.335;8.4;-3.73;1.0;100.0;1;11.2;8.0;0.0;0.0029410000000000005;0.0
129;15.25;3.65;15.8;-8.5;1.0;100.0;1;25.5;5.0;0.0;62.02;-2.892
75436;265.0;57.3;247.9;-133.3;1.0;100.0;1;400.0;130.0;0.02512;19.5;-5.348
75436;110.84;23.35;101.0;-54.29999999999999;1.0;100.0;1;163.0;58.68;0.06;79.32;-5.745
75437;224.5;41.4;179.1;-96.3;1.0;100.0;1;289.0;160.0;0.03466;13.31;-9.977
75437;224.5;41.4;179.1;-96.3;1.0;100.0;1;289.0;160.0;0.03397;13.05;-9.779
75439;212.5;40.1;173.5;-93.3;1.0;100.0;1;280.0;145.0;0.03351;12.87;-8.388
75439;212.5;40.1;173.5;-93.3;1.0;100.0;1;280.0;145.0;0.0322;12.36;-8.06
75439;212.5;40.1;173.5;-93.3;1.0;100.0;1;280.0;145.0;0.03489;13.39;-8.733
75441;137.7;25.8;111.6;-60.0;1.0;100.0;1;180.0;95.4;0.03023;9.761;-5.096
75441;130.05;24.35;105.4;-56.7;1.0;100.0;1;170.0;90.1;0.03061;9.892;-4.882
75441;130.05;24.35;105.4;-56.7;1.0;100.0;1;170.0;90.1;0.03235;10.45;-5.159
75443;172.0;34.3;148.4;-79.8;1.0;100.0;1;244.0;100.0;0.01134;26.1;-1.835
75443;83.5;16.25;70.4;-37.9;1.0;100.0;1;122.0;45.0;0.0;28.06;-83.49
75443;269.95;31.3;200.89999999999998;-138.3;1.0;100.0;1;414.9;125.0;0.01105;79.6;-2.301
75444;73.0;20.0;72.0;-32.0;1.0;100.0;1;96.0;50.0;0.0;23.13;-70.47
75445;62.0;0.0;27.6;-27.6;1.0;100.0;1;84.0;40.0;0.0;19.05;-42.42
75448;269.95;31.3;200.89999999999998;-138.3;1.0;100.0;1;414.9;125.0;0.01133;81.62;-2.36
75448;57.49999999999999;15.65;56.3;-25.0;1.0;100.0;1;75.0;40.0;0.0;100.9;-245.5
75450;39.75;8.65;37.5;-20.2;1.0;100.0;1;60.5;19.0;0.0;63.24;-20.35
75450;39.75;8.65;37.5;-20.2;1.0;100.0;1;60.5;19.0;0.0;52.55;-16.91
75450;39.75;8.65;37.5;-20.2;1.0;100.0;1;60.5;19.0;0.0;59.86;-19.26
75450;39.75;8.65;37.5;-20.2;1.0;100.0;1;60.5;19.0;0.0;51.69;-16.64
75452;29.5;5.75;24.8;-13.3;1.0;100.0;1;44.0;15.0;0.0;22.58;-57.2
75452;36.0;8.0;34.7;-18.7;1.0;100.0;1;56.00000000000001;16.0;0.0;24.26;-87.31
75453;33.5;7.3;31.6;-17.0;1.0;100.0;1;51.0;16.0;0.0;63.63;-14.58
75453;33.5;7.3;31.6;-17.0;1.0;100.0;1;51.0;16.0;0.0;52.54;-12.04
75453;33.5;7.3;31.6;-17.0;1.0;100.0;1;51.0;16.0;0.0;62.69;-14.37
75453;33.5;7.3;31.6;-17.0;1.0;100.0;1;51.0;16.0;0.0;51.78;-11.87
75454;26.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;2.0;0.0;19.01;-23.56
75454;26.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;2.0;0.0;19.05;-23.62
75454;26.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;2.0;0.0;15.86;-19.65
75454;26.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;2.0;0.0;16.14;-20.0
75454;26.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;2.0;0.0;16.95;-21.01
75455;33.5;3.4000000000000004;21.8;-15.0;1.0;100.0;1;45.0;22.0;0.0;43.83;-79.77
75455;33.5;9.4;33.8;-15.0;1.0;100.0;1;45.0;22.0;0.0;49.77;-90.57
75456;34.55;3.35;21.4;-14.7;1.0;100.0;1;44.1;25.0;0.0;20.68;-70.29
75456;24.5;2.55;16.5;-11.4;1.0;100.0;1;44.0;5.0;0.0;22.49;-37.75
75457;25.900000000000002;3.15;20.2;-13.900000000000002;1.0;100.0;1;41.8;10.0;0.0;61.41;-8.323
75457;25.900000000000002;3.15;20.2;-13.900000000000002;1.0;100.0;1;41.8;10.0;0.0;64.57;-8.752
75457;25.900000000000002;3.15;20.2;-13.900000000000002;1.0;100.0;1;41.8;10.0;0.0;56.5;-7.658
75457;25.900000000000002;8.75;31.4;-13.900000000000002;1.0;100.0;1;41.8;10.0;0.0;59.82;-8.108
75458;4.05;0.0;3.55;-3.55;1.0;100.0;1;7.5;0.6;0.0;31.0;0.0
75458;4.05;0.0;3.55;-3.55;1.0;100.0;1;7.5;0.6;0.0;32.36;0.0
75458;4.05;0.0;3.55;-3.55;1.0;100.0;1;7.5;0.6;0.0;31.07;0.0
75458;4.05;0.0;3.55;-3.55;1.0;100.0;1;7.5;0.6;0.0;28.58;0.0
75459;28.000000000000004;3.7000000000000006;16.0;-8.6;1.0;100.0;1;44.0;12.0;0.0;18.72;-29.82
75460;18.95;3.1;13.5;-7.3;1.0;100.0;1;21.8;16.1;0.0;55.11;-4.023
75462;375.0;0.0;190.6;-190.6;1.0;100.0;1;580.0;170.0;0.01088;78.37;-3.101
75462;392.5;0.0;240.3;-240.3;1.0;100.0;1;585.0;200.0;0.01111;80.02;-3.594
75464;70.0;6.45;41.2;-28.300000000000004;1.0;100.0;1;85.0;55.00000000000001;0.0;15.45;-53.42
75464;62.5;6.45;41.2;-28.300000000000004;1.0;100.0;1;85.0;40.0;0.0;18.46;-51.8
75464;62.5;6.45;41.2;-28.300000000000004;1.0;100.0;1;85.0;40.0;0.0;16.08;-45.14
75464;62.5;6.45;41.2;-28.300000000000004;1.0;100.0;1;85.0;40.0;0.0;18.13;-50.89
75464;62.5;6.45;41.2;-28.300000000000004;1.0;100.0;1;85.0;40.0;0.0;17.88;-50.2
75464;62.5;7.95;50.9;-35.0;1.0;100.0;1;105.0;20.0;0.0;16.38;-44.19
75464;64.185;6.724999999999999;43.15;-29.7;1.0;100.0;1;89.1;39.27;0.0;37.39;-109.6
75464;64.185;6.724999999999999;43.15;-29.7;1.0;100.0;1;89.1;39.27;0.0;36.65;-107.4
75464;64.185;6.724999999999999;43.15;-29.7;1.0;100.0;1;89.1;39.27;0.0;34.02;-99.69
75466;260.0;22.65;145.3;-100.0;1.0;100.0;1;300.0;220.00000000000003;0.5403;18.53;-316.2
75466;260.0;22.65;145.3;-100.0;1.0;100.0;1;300.0;220.00000000000003;0.6009;20.61;-351.7
75468;222.00000000000003;60.25;216.8;-96.3;1.0;100.0;1;289.0;155.0;0.03095;11.88;-8.446
75469;219.49999999999997;41.4;179.1;-96.3;1.0;100.0;1;289.0;150.0;0.03697;14.19;-9.579
75469;219.49999999999997;41.4;179.1;-96.3;1.0;100.0;1;289.0;150.0;0.03577;13.73;-9.269
75471;219.49999999999997;41.4;179.1;-96.3;1.0;100.0;1;289.0;150.0;0.03608;13.85;-9.35
75471;219.49999999999997;41.4;179.1;-96.3;1.0;100.0;1;289.0;150.0;0.03758;14.43;-9.738
75474;353.5;46.55;298.8;-205.7;1.0;100.0;1;617.0;90.0;0.01125;81.0;-2.428
75474;209.3;39.9;172.7;-92.9;1.0;100.0;1;278.6;140.0;0.0353;13.55;-8.404
75474;209.3;39.9;172.7;-92.9;1.0;100.0;1;278.6;140.0;0.03551;13.63;-8.454
75474;209.3;39.9;172.7;-92.9;1.0;100.0;1;278.6;140.0;0.03824;14.67;-9.104
75474;209.3;39.9;172.7;-92.9;1.0;100.0;1;278.6;140.0;0.03631;13.93;-8.645
75474;195.0;45.1;195.2;-105.0;1.0;100.0;1;315.0;75.0;0.03053;11.67;-4.168
75474;195.0;45.1;195.2;-105.0;1.0;100.0;1;315.0;75.0;0.03358;12.83;-4.585
75476;209.3;39.9;172.7;-92.9;1.0;100.0;1;278.6;140.0;0.03169;12.16;-7.544
75476;209.3;39.9;172.7;-92.9;1.0;100.0;1;278.6;140.0;0.03513;13.48;-8.366
75476;195.0;45.1;195.2;-105.0;1.0;100.0;1;315.0;75.0;0.03412;13.04;-4.659
75478;17.0;2.85;12.4;-6.7;1.0;100.0;1;20.0;14.000000000000002;0.0;60.71;-3.584
75478;20.6;3.9;16.9;-9.1;1.0;100.0;1;27.200000000000003;14.000000000000002;0.0;18.15;-23.84
75478;14.000000000000002;4.8;17.3;-7.7;1.0;100.0;1;23.0;5.0;0.0;19.1;-11.72
75478;61.265;12.98;54.13;-28.17;1.0;100.0;1;84.53;38.0;0.0;16.81;-130.8
75478;61.265;12.98;54.13;-28.17;1.0;100.0;1;84.53;38.0;0.0;15.46;-120.3
75478;61.265;12.98;54.13;-28.17;1.0;100.0;1;84.53;38.0;0.0;16.68;-129.8
75478;138.1;26.649999999999995;115.40000000000002;-62.1;1.0;100.0;1;186.2;90.0;0.0;26.56;-246.8
75480;262.75;35.9;230.29999999999998;-158.5;1.0;100.0;1;475.5;50.0;0.012970000000000002;93.4;-1.972
75480;170.5;18.2;116.7;-80.3;1.0;100.0;1;241.0;100.0;0.029090000000000005;23.42;-4.714
75480;170.5;18.2;116.7;-80.3;1.0;100.0;1;241.0;100.0;0.03182;25.62;-5.157
75480;496.3;0.0;211.20000000000002;-211.20000000000002;1.0;100.0;1;642.6;350.0;0.027140000000000004;17.47;-16.71
75482;117.5;0.0;77.2;-77.2;1.0;100.0;1;235.0;0.0;0.9233;17.97;0.0
75482;117.5;0.0;77.2;-77.2;1.0;100.0;1;235.0;0.0;0.8278;16.11;0.0
75482;117.5;0.0;77.2;-77.2;1.0;100.0;1;235.0;0.0;0.8959;17.44;0.0
75482;117.5;0.0;77.2;-77.2;1.0;100.0;1;235.0;0.0;0.9232;17.97;0.0
75483;172.5;0.0;75.6;-75.6;1.0;100.0;1;229.99999999999997;114.99999999999999;0.0;25.37;-355.9
75483;97.5;0.0;42.7;-42.7;1.0;100.0;1;130.0;65.0;0.0;24.39;-117.6
75484;154.0;28.6;123.9;-66.7;1.0;100.0;1;200.0;108.0;0.0;25.54;-290.3
75485;98.0;19.5;84.3;-45.3;1.0;100.0;1;136.0;60.0;0.0;27.03;-279.8
75488;40.55;7.000000000000001;30.4;-16.4;1.0;100.0;1;49.1;32.0;0.0;20.55;-92.67
75488;108.45;18.45;79.9;-43.0;1.0;100.0;1;128.9;88.0;0.0;23.72;-138.5
75490;106.85;0.0;32.3;-32.3;1.0;100.0;1;128.7;85.0;0.0;21.28;-121.0
75490;106.85;0.0;32.3;-32.3;1.0;100.0;1;128.7;85.0;0.0;25.11;-142.8
75490;79.35;0.0;32.3;-32.3;1.0;100.0;1;128.7;30.0;0.0;26.61;-84.33
75492;70.45;11.55;50.1;-27.0;1.0;100.0;1;80.9;60.0;0.0;23.55;-59.89
75492;77.0;12.9;55.8;-30.0;1.0;100.0;1;90.0;64.0;0.0;21.21;-64.21
75492;77.0;12.9;55.8;-30.0;1.0;100.0;1;90.0;64.0;0.0;21.59;-65.36
75493;43.0;8.3;35.9;-19.3;1.0;100.0;1;57.99999999999999;28.000000000000004;0.0;18.15;-65.39
75493;43.0;8.3;35.9;-19.3;1.0;100.0;1;57.99999999999999;28.000000000000004;0.0;20.02;-72.15
75493;16.5;1.9;12.1;-8.3;1.0;100.0;1;25.0;8.0;0.0;19.4;-16.62
75493;56.49999999999999;5.75;36.8;-25.3;1.0;100.0;1;76.0;37.0;0.0;20.43;-34.5
75494;9.15;2.15;7.73;-3.4300000000000006;1.0;100.0;1;10.3;8.0;0.0;0.004;0.0
75494;9.15;2.15;7.73;-3.4300000000000006;1.0;100.0;1;10.3;8.0;0.0;0.004;0.0
75494;9.15;2.15;7.73;-3.4300000000000006;1.0;100.0;1;10.3;8.0;0.0;0.004;0.0
75494;9.15;2.15;7.73;-3.4300000000000006;1.0;100.0;1;10.3;8.0;0.0;0.004;0.0
75494;9.15;2.15;7.73;-3.4300000000000006;1.0;100.0;1;10.3;8.0;0.0;0.004;0.0
75494;9.15;2.15;7.73;-3.4300000000000006;1.0;100.0;1;10.3;8.0;0.0;0.004;0.0
75496;71.8;16.25;70.4;-37.9;1.0;100.0;1;113.6;30.0;0.0;30.79;-67.43
75496;42.5;8.6;37.2;-20.0;1.0;100.0;1;60.0;25.0;0.0;19.43;-68.41
75496;42.5;8.6;37.2;-20.0;1.0;100.0;1;60.0;25.0;0.0;20.23;-71.24
75497;30.349999999999998;11.2;40.3;-17.9;1.0;100.0;1;53.7;7.000000000000001;0.0;43.98;-62.11
75498;32.5;6.45;27.9;-15.0;1.0;100.0;1;45.0;20.0;0.0;54.96;-11.96
75498;32.5;6.45;27.9;-15.0;1.0;100.0;1;45.0;20.0;0.0;56.11;-12.21
75498;32.5;6.45;27.9;-15.0;1.0;100.0;1;45.0;20.0;0.0;66.53;-14.48
75499;32.85;0.0;13.4;-13.4;1.0;100.0;1;40.7;25.0;0.0;19.39;-60.01
75499;32.85;0.0;13.4;-13.4;1.0;100.0;1;40.7;25.0;0.0;18.49;-57.22
75499;32.85;0.0;13.4;-13.4;1.0;100.0;1;40.7;25.0;0.0;22.37;-69.26
75499;29.7;0.0;17.6;-17.6;1.0;100.0;1;53.400000000000006;6.0;0.0;20.67;-49.31
75500;24.15;5.8;25.0;-13.4;1.0;100.0;1;40.3;8.0;0.0;45.92;-43.17
75501;21.5;2.6;16.5;-11.3;1.0;100.0;1;34.0;9.0;0.0;48.82;-37.38
75501;35.25;4.85;31.2;-21.5;1.0;100.0;1;64.5;6.0;0.06065;35.66;-1.246
75502;12.1;2.45;10.45;-5.55;1.0;100.0;1;16.7;7.5;0.0;18.3;-10.34
75502;12.1;2.45;10.45;-5.55;1.0;100.0;1;16.7;7.5;0.0;20.95;-11.84
75503;17.0;1.95;12.6;-8.7;1.0;100.0;1;26.0;8.0;0.0;54.64;-3.244
75503;17.0;1.95;12.6;-8.7;1.0;100.0;1;26.0;8.0;0.0;57.59;-3.42
75504;82.5;7.15;46.0;-31.7;1.0;100.0;1;95.0;70.0;0.0;15.44;-72.26
75504;13.0;1.7000000000000002;11.1;-7.7;1.0;100.0;1;23.0;3.0;0.0;20.66;-12.53
75504;25.650000000000002;4.05;17.5;-9.4;1.0;100.0;1;28.300000000000004;23.0;0.0;89.88;-44.49
75505;35.8;0.0;14.3;-14.3;1.0;100.0;1;43.6;28.000000000000004;0.0;16.68;-42.59
75505;18.65;3.05;13.200000000000001;-7.1;1.0;100.0;1;21.3;16.0;0.0;15.2;-11.18
75507;17.7;2.9;12.6;-6.800000000000001;1.0;100.0;1;20.4;15.0;0.0;62.1;-3.958
75508;41.0;10.3;44.6;-24.0;1.0;100.0;1;72.0;10.0;0.05004;34.82;-1.271
75508;148.4;26.75;115.8;-62.3;1.0;100.0;1;186.8;110.00000000000001;0.0;0.00013;0.0
75511;144.6;26.400000000000002;114.20000000000002;-61.4;1.0;100.0;1;184.2;105.0;0.0363;11.74;-7.096
75511;144.6;26.400000000000002;114.20000000000002;-61.4;1.0;100.0;1;184.2;105.0;0.03611;11.68;-7.058
75511;135.25;28.000000000000004;121.2;-65.2;1.0;100.0;1;195.5;75.0;0.01217;22.98;-1.479
75513;121.39999999999999;25.45;110.2;-59.3;1.0;100.0;1;177.8;65.0;0.03596;11.57;-3.804
75513;121.39999999999999;25.45;110.2;-59.3;1.0;100.0;1;177.8;65.0;0.030989999999999997;9.969;-3.278
75513;117.30000000000001;27.85;120.6;-64.9;1.0;100.0;1;194.6;40.0;0.01225;23.1;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75514;2.805;0.335;2.15;-1.48;1.0;100.0;1;4.45;1.16;0.0;0.002865;0.0
75515;14.005;3.35;13.88;-7.180000000000001;1.0;100.0;1;21.55;6.460000000000001;0.0;81.24;-12.3
75515;14.005;3.35;13.88;-7.180000000000001;1.0;100.0;1;21.55;6.460000000000001;0.0;101.9;-15.44
75515;14.005;3.35;13.88;-7.180000000000001;1.0;100.0;1;21.55;6.460000000000001;0.0;90.53;-13.71
75515;14.005;3.35;13.88;-7.180000000000001;1.0;100.0;1;21.55;6.460000000000001;0.0;91.44;-13.85
75515;15.98;3.4000000000000004;14.6;-7.8;1.0;100.0;1;23.5;8.46;0.0;82.14;-16.39
75515;21.42;4.5;19.5;-10.5;1.0;100.0;1;31.5;11.34;0.0;98.13;-34.89
75517;15.35;0.0;0.0;0.0;1.0;100.0;1;30.2;0.5;0.0;36.35;-10.85
75517;10.405;2.335;11.5;-6.83;1.0;100.0;1;20.47;0.34;0.0;41.93;-5.845
75517;10.405;2.335;11.5;-6.83;1.0;100.0;1;20.47;0.34;0.0;40.44;-5.637
75517;10.405;2.335;11.5;-6.83;1.0;100.0;1;20.47;0.34;0.0;46.21;-6.44
75518;28.499999999999996;0.0;22.5;-22.5;1.0;100.0;1;56.99999999999999;0.0;0.0;0.00017499999999999997;0.0
75520;46.25;7.8;33.8;-18.2;1.0;100.0;1;54.50000000000001;38.0;0.0;21.16;-86.22
75520;46.25;7.8;33.8;-18.2;1.0;100.0;1;54.50000000000001;38.0;0.0;16.79;-68.42
75520;46.25;7.8;33.8;-18.2;1.0;100.0;1;54.50000000000001;38.0;0.0;16.75;-68.26
75523;346.2;0.0;249.9;-249.9;1.0;100.0;1;632.4;60.0;0.01193;85.87;-2.355
75523;71.8;16.25;70.4;-37.9;1.0;100.0;1;113.6;30.0;0.06122;81.05;-3.252
75523;30.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;10.0;0.0;101.2;-67.54
75523;30.0;7.15;31.0;-16.7;1.0;100.0;1;50.0;10.0;0.0;96.54;-64.42
75524;26.75;3.65;23.5;-16.2;1.0;100.0;1;48.5;5.0;0.0;44.78;-41.98
75524;36.7;9.8;42.4;-22.8;1.0;100.0;1;68.4;5.0;0.05245;36.47;-1.09
75525;31.85;6.550000000000001;28.300000000000004;-15.2;1.0;100.0;1;45.7;18.0;0.0;40.05;-56.73
75527;29.799999999999997;3.0;19.2;-13.200000000000001;1.0;100.0;1;39.6;20.0;0.0;47.99;-59.96
