bus;Pg;Qg;Qmax;Qmin;Vg;mBase;status;Pmax;Pmin;c2;c1;c0
1072;7.200000000000001;0.95;1.0;0.9000000000000001;1.00445;100.0;1;12.0;2.4;0.0;33.437829;0.0
642;6.2;0.0;3.0;-3.0;1.021212;100.0;1;10.33;2.07;0.0;108.33025000000002;0.0
642;6.2;0.0;3.0;-3.0;1.021212;100.0;1;10.33;2.07;0.0;26.230713;0.0
542;27.500000000000004;6.0;22.0;-10.0;1.015872;100.0;1;50.0;5.0;0.0;103.635089;0.0
773;7.200000000000001;0.0;0.0;0.0;1.0000025;100.0;1;12.0;2.4;0.0;24.241333;0.0
399;8.28;0.0;0.0;0.0;1.015872;100.0;1;13.8;2.76;0.0;29.153992;0.0
399;0.6;0.0;0.0;0.0;1.015872;100.0;1;1.2;0.0;0.0;124.946912;0.0
21;14.400000000000002;0.0;0.0;0.0;0.9888895;100.0;1;24.0;4.8;0.0;68.707038;0.0
21;16.56;0.0;0.0;0.0;0.9888895;100.0;1;27.6;5.52;0.0;26.704665999999996;0.0
899;10.8;0.0;0.0;0.0;1.000709;100.0;1;18.0;3.6000000000000005;0.0;27.88241;0.0
899;12.6;0.0;0.0;0.0;1.000709;100.0;1;21.0;4.2;0.0;3.122472;0.0
2618;3.6000000000000005;0.0;0.0;0.0;0.999999;100.0;1;6.0;1.2;0.0;60.036951;0.0
2618;22.5;2.0;10.0;-6.0;0.999999;100.0;1;37.5;7.5;0.0;111.70954899999998;0.0
285;3.6000000000000005;0.0;0.0;0.0;0.999999;100.0;1;6.0;1.2;0.0;23.931234;0.0
285;22.5;2.0;10.0;-6.0;0.999999;100.0;1;37.5;7.5;0.0;95.991511;0.0
135;7.8;-0.5;5.0;-6.0;1.0000025;100.0;1;13.0;2.6;0.0;28.164012;0.0
53;10.8;0.0;0.8;-0.8;1.015872;100.0;1;18.0;3.6000000000000005;0.0;23.898662999999996;0.0
53;10.8;0.0;0.8;-0.8;1.015872;100.0;1;18.0;3.6000000000000005;0.0;29.990273;0.0
596;2.0;0.0;0.0;0.0;1.04598;100.0;1;4.0;0.0;0.0;21.640102;0.0
958;2.3;0.0;0.0;0.0;0.975;100.0;1;4.6;0.0;0.0;99.501055;0.0
1679;12.6;1.0;6.0;-4.0;1.0;100.0;1;21.0;4.2;0.0;42.286445;0.0
1679;12.6;1.1;6.7;-4.5;1.0;100.0;1;21.0;4.2;0.0;107.620861;0.0
1157;4.32;0.0;0.0;0.0;1.015872;100.0;1;7.200000000000001;1.44;0.0;125.45306099999999;0.0
513;6.6000000000000005;3.0;5.0;1.0;1.0;100.0;1;11.0;2.2;0.0;28.264565;0.0
513;6.6000000000000005;3.0;5.0;1.0;1.0;100.0;1;11.0;2.2;0.0;28.379323;0.0
371;4.8;0.0;5.0;-5.0;0.999999;100.0;1;8.0;1.6;0.0;28.436306;0.0
371;4.8;0.0;5.0;-5.0;0.999999;100.0;1;8.0;1.6;0.0;103.391635;0.0
976;21.0;-1.5;12.0;-15.0;1.015872;100.0;1;35.0;7.000000000000001;0.0;127.850488;0.0
976;21.0;-1.5;12.0;-15.0;1.015872;100.0;1;35.0;7.000000000000001;0.0;43.820274;0.0
2754;6.9;0.0;0.0;0.0;1.019477;100.0;1;11.5;2.3;0.0;47.760568000000006;0.0
749;5.1;0.0;5.0;-5.0;0.9444445;100.0;1;8.5;1.7000000000000002;0.0;47.344597;0.0
1188;12.0;1.95;2.0;1.9;1.004635;100.0;1;20.0;4.0;0.0;37.770921;0.0
1254;14.400000000000002;0.0;7.000000000000001;-7.000000000000001;1.001289;100.0;1;24.0;4.8;0.0;114.57003;0.0
252;6.6000000000000005;1.5;8.0;-5.0;0.9444445;100.0;1;11.0;2.2;0.0;32.013476;0.0
252;5.4;0.5;6.0;-5.0;0.9444445;100.0;1;9.0;1.8000000000000003;0.0;99.58709300000001;0.0
252;6.6000000000000005;1.5;8.0;-5.0;0.9444445;100.0;1;11.0;2.2;0.0;119.82776;0.0
252;5.4;0.5;6.0;-5.0;0.9444445;100.0;1;9.0;1.8000000000000003;0.0;9.006238;0.0
504;7.44;0.0;6.5;-6.5;0.9445145;100.0;1;12.4;2.48;0.0;31.739316;0.0
115;15.18;0.0;0.0;0.0;0.9888895;100.0;1;25.3;5.06;0.0;36.171553;0.0
967;1.15;0.0;0.0;0.0;1.0000025;100.0;1;2.3;0.0;0.0;128.098168;0.0
1642;1.5;0.0;1.0;-1.0;1.017742;100.0;1;3.0;0.0;0.0;97.377789;0.0
1811;5.4;0.0;5.5;-5.5;1.003809;100.0;1;9.0;1.8000000000000003;0.0;57.036401;0.0
2634;8.4;0.0;7.000000000000001;-7.000000000000001;1.0000025;100.0;1;14.000000000000002;2.8;0.0;116.415321;0.0
326;8.4;0.0;7.000000000000001;-7.000000000000001;1.0000025;100.0;1;14.000000000000002;2.8;0.0;33.024981;0.0
1829;7.68;0.0;7.7;-7.7;0.999999;100.0;1;12.8;2.56;0.0;30.752053;0.0
1314;23.4;0.0;19.0;-19.0;1.005695;100.0;1;39.0;7.8;0.0;33.988394;0.0
71;18.0;3.0;10.0;-4.0;1.004425;100.0;1;30.0;6.0;0.0;99.49482600000002;0.0
93;3.6000000000000005;1.95;2.0;1.9;1.004535;100.0;1;6.0;1.2;0.0;37.84401;0.0
129;6.6000000000000005;0.0;4.0;-4.0;0.999999;100.0;1;11.0;2.2;0.0;25.499729;0.0
1594;7.200000000000001;0.0;5.0;-5.0;1.021962;100.0;1;12.0;2.4;0.0;102.94911;0.0
1594;7.200000000000001;0.0;5.0;-5.0;1.021962;100.0;1;12.0;2.4;0.0;11.961915;0.0
1354;2.5;0.0;2.0;-2.0;1.015872;100.0;1;5.0;0.0;0.0;101.52360400000002;0.0
1133;10.35;0.0;0.0;0.0;1.015872;100.0;1;17.25;3.45;0.0;104.37730500000002;0.0
1405;22.68;2.0;12.0;-8.0;1.0;100.0;1;37.8;7.5600000000000005;0.0;108.463193;0.0
2850;22.68;2.0;12.0;-8.0;1.0;100.0;1;37.8;7.5600000000000005;0.0;37.951754;0.0
2849;22.68;2.0;12.0;-8.0;1.0;100.0;1;37.8;7.5600000000000005;0.0;34.833311;0.0
1122;4.14;0.0;0.0;0.0;1.015872;100.0;1;6.9;1.38;0.0;115.578599;0.0
1708;44.5;9.0;27.0;-9.0;1.0377785;100.0;1;45.0;44.0;0.0;14.427786;0.0
1708;44.5;9.0;27.0;-9.0;1.0377785;100.0;1;45.0;44.0;0.0;120.524875;0.0
1658;17.94;0.0;0.0;0.0;1.0000025;100.0;1;29.9;5.98;0.0;124.985551;0.0
2884;8.22;0.0;0.0;0.0;1.0000025;100.0;1;13.699999999999998;2.74;0.0;19.400343;0.0
1154;12.48;0.0;0.0;0.0;0.999999;100.0;1;20.8;4.16;0.0;90.373394;0.0
231;4.98;0.0;8.3;-8.3;1.0111115;100.0;1;8.3;1.66;0.0;20.05234;0.0
2887;14.219999999999999;2.0;7.000000000000001;-3.0;1.0;100.0;1;23.7;4.74;0.0;107.933814;0.0
2888;14.219999999999999;2.0;7.000000000000001;-3.0;1.0;100.0;1;23.7;4.74;0.0;22.005869000000004;0.0
2889;14.219999999999999;2.0;7.000000000000001;-3.0;1.0;100.0;1;23.7;4.74;0.0;116.828596;0.0
1666;14.219999999999999;2.0;7.000000000000001;-3.0;1.0;100.0;1;23.7;4.74;0.0;100.566682;0.0
499;10.2;0.95;1.0;0.9000000000000001;1.0287175;100.0;1;17.0;3.4000000000000004;0.0;104.74635;0.0
499;0.0;0.0;1.0;0.9000000000000001;1.0287175;100.0;0;7.000000000000001;1.4;0.0;25.791232;0.0
499;10.2;0.95;1.0;0.9000000000000001;1.0287175;100.0;1;17.0;3.4000000000000004;0.0;33.981563;0.0
2709;14.400000000000002;0.0;4.0;-4.0;1.0;100.0;1;24.0;4.8;0.0;109.189943;0.0
709;14.400000000000002;0.0;4.0;-4.0;1.0;100.0;1;24.0;4.8;0.0;21.39731;0.0
2710;14.400000000000002;0.0;4.0;-4.0;1.0;100.0;1;24.0;4.8;0.0;33.295795;0.0
2708;14.400000000000002;0.0;4.0;-4.0;1.0;100.0;1;24.0;4.8;0.0;104.462662;0.0
1280;10.8;0.0;0.0;0.0;1.001694;100.0;1;18.0;3.6000000000000005;0.0;103.558096;0.0
1493;0.0;0.0;11.0;-11.0;0.9444445;100.0;0;18.0;3.6000000000000005;0.0;114.531843;0.0
745;17.4;-5.0;8.0;-18.0;0.999999;100.0;1;28.999999999999996;5.8;0.0;38.571527;0.0
2727;17.4;-6.5;5.0;-18.0;0.999999;100.0;1;28.999999999999996;5.8;0.0;107.25957399999999;0.0
1445;33.0;0.0;0.0;0.0;1.026667;100.0;1;55.00000000000001;11.0;0.0;41.652072;0.0
564;6.0;0.0;0.0;0.0;1.015872;100.0;1;10.0;2.0;0.0;36.465111;0.0
1047;7.200000000000001;0.0;0.0;0.0;1.000539;100.0;1;12.0;2.4;0.0;104.24768;0.0
1047;1.0;0.0;0.0;0.0;1.000539;100.0;1;2.0;0.0;0.0;119.116253;0.0
1335;1.0;1.0;3.0;-1.0;1.003809;100.0;1;2.0;0.0;0.0;110.375312;0.0
2624;18.6;-1.0;15.0;-17.0;1.0;100.0;1;31.0;6.2;0.0;114.402174;0.0
298;18.6;-1.0;15.0;-17.0;1.0;100.0;1;31.0;6.2;0.0;26.042437;0.0
298;18.6;-1.0;15.0;-17.0;1.0;100.0;1;31.0;6.2;0.0;52.028607;0.0
2625;18.6;-1.0;15.0;-17.0;1.0;100.0;1;31.0;6.2;0.0;27.225852;0.0
2625;18.6;-1.0;15.0;-17.0;1.0;100.0;1;31.0;6.2;0.0;106.469686;0.0
2624;18.6;-1.0;15.0;-17.0;1.0;100.0;1;31.0;6.2;0.0;121.847544;0.0
2947;14.400000000000002;-0.005;0.0;-0.01;1.0;100.0;1;24.0;4.8;0.0;108.458154;0.0
2718;14.400000000000002;0.5;8.0;-7.000000000000001;1.0;100.0;1;24.0;4.8;0.0;106.396544;0.0
2720;14.400000000000002;0.5;8.0;-7.000000000000001;1.0;100.0;1;24.0;4.8;0.0;24.492020000000004;0.0
741;14.400000000000002;0.5;8.0;-7.000000000000001;1.0;100.0;1;24.0;4.8;0.0;20.020401;0.0
2719;14.400000000000002;0.5;8.0;-7.000000000000001;1.0;100.0;1;24.0;4.8;0.0;121.534834;0.0
2721;14.400000000000002;0.5;8.0;-7.000000000000001;1.0;100.0;1;24.0;4.8;0.0;20.89269;0.0
283;14.099999999999998;0.0;8.0;-8.0;0.9888895;100.0;1;23.5;4.7;0.0;98.44426;0.0
1506;16.2;-2.5;6.0;-11.0;1.016412;100.0;1;27.0;5.4;0.0;128.595595;0.0
1506;16.2;-2.5;6.0;-11.0;1.016412;100.0;1;27.0;5.4;0.0;92.82268100000002;0.0
1847;19.2;2.0;12.0;-8.0;1.015872;100.0;1;32.0;6.4;0.0;111.25334200000002;0.0
1398;12.01;0.0;0.0;0.0;1.0000025;100.0;1;20.02;4.0;0.0;112.169112;0.0
1398;12.21;0.0;0.0;0.0;1.0000025;100.0;1;20.35;4.07;0.0;18.465033;0.0
225;27.0;0.0;45.0;-45.0;1.0;100.0;1;45.0;9.0;0.0;116.124143;0.0
225;27.0;0.0;45.0;-45.0;1.0;100.0;1;45.0;9.0;0.0;38.326755;0.0
1607;0.8699999999999999;0.0;0.0;0.0;1.0000025;100.0;1;1.7399999999999998;0.0;0.0;114.380245;0.0
314;12.0;0.0;10.0;-10.0;0.9448795;100.0;1;20.0;4.0;0.0;40.38912;0.0
2680;141.5;20.0;100.0;-60.0;1.0;100.0;1;239.0;44.0;0.0;29.373328;0.0
582;0.0;0.0;70.0;-45.0;1.0;100.0;0;169.0;82.0;0.0;102.044459;0.0
2978;0.0;0.0;70.0;-45.0;1.0;100.0;0;169.0;82.0;0.0;32.945699;0.0
2977;141.5;20.0;100.0;-60.0;1.0;100.0;1;239.0;44.0;0.0;20.577052;0.0
240;143.4;2.5;80.0;-75.0;1.05347;100.0;1;239.0;47.8;0.0;51.797149;0.0
1655;7.200000000000001;0.0;0.0;0.0;0.999999;100.0;1;12.0;2.4;0.0;108.0755;0.0
1655;2.0;0.0;0.0;0.0;0.999999;100.0;1;4.0;0.0;0.0;26.536594;0.0
1150;32.4;0.0;0.0;0.0;1.0377785;100.0;1;54.0;10.8;0.0;30.544208000000005;0.0
1447;4.2;-0.5;2.0;-3.0;1.015872;100.0;1;7.000000000000001;1.4;0.0;121.48926499999999;0.0
906;0.0;0.0;8.0;-8.0;1.04623;100.0;0;21.0;4.2;0.0;96.092215;0.0
1474;0.0;-0.0;1.0;-1.0;1.015872;100.0;0;2.0;0.0;0.0;104.520289;0.0
1474;4.8;0.0;3.0;-3.0;1.015872;100.0;1;8.0;1.6;0.0;102.4769;0.0
1474;4.8;0.0;3.0;-3.0;1.015872;100.0;1;8.0;1.6;0.0;18.523867;0.0
963;5.34;-0.5;1.0;-2.0;1.015872;100.0;1;8.9;1.78;0.0;5.901389;0.0
962;13.200000000000001;0.0;0.0;0.0;1.0000025;100.0;1;22.0;4.4;0.0;51.45274500000001;0.0
923;7.200000000000001;0.0;5.0;-5.0;1.015872;100.0;1;12.0;2.4;0.0;22.105878000000004;0.0
1153;9.6;0.0;17.3;-17.3;1.001654;100.0;1;16.0;3.2;0.0;109.945515;0.0
1153;10.08;0.0;10.0;-10.0;1.001654;100.0;1;16.8;3.36;0.0;95.652767;0.0
274;4.02;0.0;3.7000000000000006;-3.7000000000000006;0.999999;100.0;1;6.7;1.34;0.0;25.249983999999998;0.0
274;3.36;0.0;3.0;-3.0;0.999999;100.0;1;5.6;1.12;0.0;25.431253;0.0
1776;6.0;0.0;5.0;-5.0;1.015872;100.0;1;10.0;2.0;0.0;40.295404;0.0
1776;6.0;0.0;5.0;-5.0;1.015872;100.0;1;10.0;2.0;0.0;37.006516;0.0
184;14.04;-4.5;8.0;-17.0;1.033334;100.0;1;23.4;4.68;0.0;28.409357;0.0
1657;15.6;-0.5;16.0;-17.0;1.0233335;100.0;1;26.0;5.2;0.0;51.018648000000006;0.0
1657;15.6;-0.5;16.0;-17.0;1.0233335;100.0;1;26.0;5.2;0.0;103.24321;0.0
1761;1.25;0.0;0.1;-0.1;1.00445;100.0;1;2.5;0.0;0.0;106.556737;0.0
1761;6.6000000000000005;0.95;1.0;0.9000000000000001;1.00445;100.0;1;11.0;2.2;0.0;33.299717;0.0
1868;18.0;0.0;18.0;-18.0;0.999999;100.0;1;30.0;6.0;0.0;101.08662899999999;0.0
1868;18.0;0.0;18.0;-18.0;0.999999;100.0;1;30.0;6.0;0.0;32.433747;0.0
731;0.0;0.0;26.0;-26.0;0.999999;100.0;0;43.0;8.6;0.0;26.30905;0.0
2715;0.0;0.0;20.0;-20.0;0.999999;100.0;0;38.0;7.6;0.0;38.102978;0.0
1263;13.86;0.0;14.000000000000002;-14.000000000000002;0.999999;100.0;1;23.1;4.62;0.0;129.975635;0.0
1263;13.86;0.0;14.000000000000002;-14.000000000000002;0.999999;100.0;1;23.1;4.62;0.0;118.870177;0.0
161;10.8;0.0;5.0;-5.0;0.975;100.0;1;18.0;3.6000000000000005;0.0;119.611236;0.0
604;6.12;0.0;6.0;-6.0;0.999999;100.0;1;10.2;2.04;0.0;37.369756;0.0
918;15.6;0.0;0.0;0.0;1.0000025;100.0;1;26.0;5.2;0.0;37.143663;0.0
1760;6.9;0.0;1.0;-1.0;1.0013775;100.0;1;11.5;2.3;0.0;29.147531;0.0
1760;6.9;0.0;1.0;-1.0;1.0013775;100.0;1;11.5;2.3;0.0;10.847489000000001;0.0
1414;7.8;0.0;7.8;-7.8;0.999999;100.0;1;13.0;2.6;0.0;43.567399;0.0
1414;7.200000000000001;0.0;7.200000000000001;-7.200000000000001;0.999999;100.0;1;12.0;2.4;0.0;96.878349;0.0
662;24.0;1.0;20.0;-18.0;1.0;100.0;1;40.0;8.0;0.0;50.230074;0.0
2697;24.0;1.0;20.0;-18.0;1.0;100.0;1;40.0;8.0;0.0;19.708617;0.0
2696;24.0;1.0;20.0;-18.0;1.0;100.0;1;40.0;8.0;0.0;32.465125;0.0
1346;7.200000000000001;0.0;7.000000000000001;-7.000000000000001;0.999999;100.0;1;12.0;2.4;0.0;37.248123;0.0
1346;7.200000000000001;0.0;7.000000000000001;-7.000000000000001;0.999999;100.0;1;12.0;2.4;0.0;57.897546000000006;0.0
2622;4.8;0.0;26.0;-26.0;1.0;100.0;1;8.0;1.6;0.0;38.548351;0.0
2622;9.0;0.0;26.0;-26.0;1.0;100.0;1;15.0;3.0;0.0;25.674323;0.0
291;11.4;0.0;26.0;-26.0;1.0;100.0;1;19.0;3.8;0.0;105.60268500000001;0.0
1490;6.36;0.0;6.5;-6.5;0.999999;100.0;1;10.6;2.12;0.0;36.908456;0.0
1671;12.839999999999998;0.0;15.0;-15.0;1.0158755;100.0;1;21.4;4.28;0.0;26.350641;0.0
1615;0.0;0.0;24.0;-24.0;0.999999;100.0;0;39.0;7.8;0.0;32.759528;0.0
1681;52.2;0.8699999999999999;26.1;-24.36;1.044445;100.0;1;87.0;17.4;0.0;35.125286;0.0
418;45.0;5.0;50.0;-40.0;1.0;100.0;1;75.0;15.0;0.0;112.90350099999999;0.0
2658;45.0;5.0;50.0;-40.0;1.0;100.0;1;75.0;15.0;0.0;35.780028;0.0
418;45.0;5.0;50.0;-40.0;1.0;100.0;1;75.0;15.0;0.0;34.509318;0.0
2658;45.0;5.0;50.0;-40.0;1.0;100.0;1;75.0;15.0;0.0;104.643889;0.0
461;24.84;0.415;12.42;-11.59;1.044445;100.0;1;41.4;8.28;0.0;19.072458;0.0
31;4.01;0.0;0.0;0.0;1.004309;100.0;1;6.68;1.34;0.0;20.551347;0.0
236;9.0;3.5000000000000004;7.000000000000001;0.0;1.015872;100.0;1;15.0;3.0;0.0;109.89988599999998;0.0
236;9.0;3.5000000000000004;7.000000000000001;0.0;1.015872;100.0;1;15.0;3.0;0.0;117.575694;0.0
1754;0.5;0.0;1.0;-1.0;1.015872;100.0;1;1.0;0.0;0.0;108.391758;0.0
1754;0.5;0.0;1.0;-1.0;1.015872;100.0;1;1.0;0.0;0.0;110.287454;0.0
1754;0.5;0.0;1.0;-1.0;1.015872;100.0;1;1.0;0.0;0.0;116.40242099999999;0.0
898;0.8500000000000001;0.0;0.0;0.0;1.001324;100.0;1;1.7000000000000002;0.0;0.0;32.281677;0.0
898;13.56;0.0;0.0;0.0;1.001324;100.0;1;22.6;4.52;0.0;24.936336;0.0
120;9.0;0.0;9.0;-9.0;1.002569;100.0;1;15.0;3.0;0.0;34.627875;0.0
549;27.500000000000004;6.0;22.0;-10.0;1.015872;100.0;1;50.0;5.0;0.0;29.079633999999995;0.0
77;14.099999999999998;0.0;0.0;0.0;1.0027225;100.0;1;23.5;4.7;0.0;114.987747;0.0
124;-3.5000000000000004;0.0;0.0;0.0;1.0013325;100.0;1;0.0;-7.000000000000001;0.0;0.0;0.0
124;-3.5000000000000004;0.0;0.0;0.0;1.0013325;100.0;1;0.0;-7.000000000000001;0.0;0.0;0.0
552;12.6;0.0;0.0;0.0;1.015872;100.0;1;21.0;4.2;0.0;46.04467400000001;0.0
1858;5.76;0.0;6.0;-6.0;0.9444445;100.0;1;9.6;1.92;0.0;34.619523;0.0
134;15.0;2.0;13.0;-9.0;1.0233335;100.0;1;25.0;5.0;0.0;115.015285;0.0
1204;25.2;2.5;25.0;-20.0;1.00031;100.0;1;42.0;8.4;0.0;45.02338399999999;0.0
1204;25.2;2.5;25.0;-20.0;1.00031;100.0;1;42.0;8.4;0.0;57.259267;0.0
641;6.6000000000000005;0.0;5.0;-5.0;1.015872;100.0;1;11.0;2.2;0.0;26.528769999999998;0.0
641;6.6000000000000005;0.0;5.0;-5.0;1.015872;100.0;1;11.0;2.2;0.0;25.436087;0.0
916;7.200000000000001;0.0;0.0;0.0;0.999999;100.0;1;12.0;2.4;0.0;23.498948999999996;0.0
1317;30.0;0.0;28.000000000000004;-28.000000000000004;1.000569;100.0;1;50.0;10.0;0.0;45.437113;0.0
1317;24.0;10.0;30.0;-10.0;1.000569;100.0;1;40.0;8.0;0.0;39.145922;0.0
1610;8.28;0.0;0.0;0.0;1.000839;100.0;1;13.8;2.76;0.0;124.053941;0.0
1610;9.0;0.0;0.0;0.0;1.000839;100.0;1;15.0;3.0;0.0;131.883432;0.0
271;23.4;0.0;18.0;-18.0;0.999999;100.0;1;39.0;7.8;0.0;35.400665;0.0
1123;33.24;0.0;0.0;0.0;1.04769;100.0;1;55.39999999999999;11.08;0.0;51.502989;0.0
300;24.48;0.0;0.0;0.0;1.0000025;100.0;1;40.8;8.16;0.0;33.585131;0.0
648;17.34;0.0;18.0;-18.0;0.999999;100.0;1;28.9;5.78;0.0;35.842841;0.0
1630;1.0;0.0;1.0;-1.0;1.015872;100.0;1;2.0;0.0;0.0;113.974941;0.0
1630;2.5;0.0;2.0;-2.0;1.015872;100.0;1;5.0;0.0;0.0;31.497559000000003;0.0
1630;1.0;0.0;1.0;-1.0;1.015872;100.0;1;2.0;0.0;0.0;119.782667;0.0
1604;2.5;0.0;2.0;-2.0;1.015872;100.0;1;5.0;0.0;0.0;17.593484;0.0
1802;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;26.320901;0.0
2917;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;36.048897;0.0
2921;90.0;0.0;70.0;-70.0;1.0;100.0;1;150.0;30.0;0.0;41.213785;0.0
2918;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;45.84312;0.0
2921;90.0;0.0;70.0;-70.0;1.0;100.0;1;150.0;30.0;0.0;39.316003;0.0
2920;0.0;0.0;70.0;-70.0;1.0;100.0;0;150.0;30.0;0.0;57.998211;0.0
2919;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;21.270394;0.0
1802;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;40.002977;0.0
2917;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;39.216052;0.0
2919;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;57.727046;0.0
2918;102.0;-5.0;70.0;-80.0;1.0;100.0;1;170.0;34.0;0.0;19.354113;0.0
2920;0.0;0.0;70.0;-70.0;1.0;100.0;0;150.0;30.0;0.0;28.167046;0.0
946;9.6;1.5;12.0;-9.0;0.999999;100.0;1;16.0;3.2;0.0;29.454603;0.0
1576;11.4;0.0;5.0;-5.0;1.012164;100.0;1;19.0;3.8;0.0;50.074274;0.0
335;7.8;0.0;5.0;-5.0;1.0;100.0;1;13.0;2.6;0.0;22.127116;0.0
335;7.8;0.0;5.0;-5.0;1.0;100.0;1;13.0;2.6;0.0;12.952697;0.0
335;7.8;0.0;5.0;-5.0;1.0;100.0;1;13.0;2.6;0.0;28.135880999999998;0.0
335;7.8;0.0;5.0;-5.0;1.0;100.0;1;13.0;2.6;0.0;40.267162;0.0
2932;21.06;-4.5;12.0;-21.0;1.0;100.0;1;35.1;7.02;0.0;27.723886000000004;0.0
1873;21.06;-4.5;12.0;-21.0;1.0;100.0;1;35.1;7.02;0.0;29.211804;0.0
2931;21.06;-4.5;12.0;-21.0;1.0;100.0;1;35.1;7.02;0.0;39.728466;0.0
2761;14.400000000000002;0.0;20.0;-20.0;1.0;100.0;1;24.0;4.8;0.0;124.523223;0.0
2759;14.400000000000002;0.0;20.0;-20.0;1.0;100.0;1;24.0;4.8;0.0;10.117929;0.0
2760;12.0;0.0;20.0;-20.0;1.0;100.0;1;20.0;4.0;0.0;26.67033;0.0
2758;14.400000000000002;0.0;20.0;-20.0;1.0;100.0;1;24.0;4.8;0.0;13.582669;0.0
883;14.400000000000002;0.0;20.0;-20.0;1.0;100.0;1;24.0;4.8;0.0;107.048936;0.0
2757;14.400000000000002;0.0;20.0;-20.0;1.0;100.0;1;24.0;4.8;0.0;117.28695899999998;0.0
631;31.2;-1.5;10.0;-13.0;1.04222;100.0;1;52.0;10.4;0.0;113.677947;0.0
1355;1.5;0.0;1.8000000000000003;-1.8000000000000003;0.999999;100.0;1;3.0;0.0;0.0;42.244808000000006;0.0
1151;22.8;0.0;20.0;-20.0;1.0;100.0;1;38.0;7.6;0.0;19.973142;0.0
2802;22.8;0.0;20.0;-20.0;1.0;100.0;1;38.0;7.6;0.0;21.86301;0.0
2969;22.8;0.5;20.0;-19.0;1.0;100.0;1;38.0;7.6;0.0;28.171367;0.0
2803;22.8;0.5;20.0;-19.0;1.0;100.0;1;38.0;7.6;0.0;38.74441;0.0
313;16.2;0.0;10.0;-10.0;1.0000025;100.0;1;27.0;5.4;0.0;27.673278;0.0
1573;7.8;6.5;13.0;0.0;0.999999;100.0;1;13.0;2.6;0.0;110.496268;0.0
1294;7.68;0.0;7.6;-7.6;0.999999;100.0;1;12.8;2.56;0.0;55.608952;0.0
2578;10.74;-1.5;10.0;-13.0;0.9444445;100.0;1;17.9;3.58;0.0;117.895919;0.0
2578;10.74;-1.5;10.0;-13.0;0.9444445;100.0;1;17.9;3.58;0.0;104.543507;0.0
1176;16.2;3.5000000000000004;10.0;-3.0;1.0;100.0;1;27.0;5.4;0.0;28.068267000000002;0.0
1176;16.2;3.5000000000000004;10.0;-3.0;1.0;100.0;1;27.0;5.4;0.0;121.326855;0.0
1782;18.0;0.0;10.0;-10.0;1.0233335;100.0;1;30.0;6.0;0.0;33.486086;0.0
626;46.8;0.5;1.0;0.0;1.0377785;100.0;1;78.0;15.6;0.0;38.868036;0.0
146;78.0;16.5;59.0;-26.0;1.044445;100.0;1;130.0;26.0;0.0;34.680811;0.0
